kernel,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_criterion,param_learning_rate,param_loss,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.5_friedman_mse_0.25_quantile_10_13_500,4.966479221979777,0.08640564199072198,0.003220717112223307,0.0002272726764009163,0.5,friedman_mse,0.25,quantile,10,13,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 13, 'n_estimators': 500}",-3.4405213023571894,0.7803584040623506,-4.648447761954767,-2.436203553416535,2.327298104766453,3714
0.5_friedman_mse_0.2_quantile_2_5_250,0.6430389881134033,0.014402113832841287,0.0012191931406656902,2.47881442254885e-05,0.5,friedman_mse,0.2,quantile,2,5,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 2, 'min_samples_split': 5, 'n_estimators': 250}",-2.4765130118411887,0.8573729107727559,-5.689618838926247,-2.4362529799982267,2.6729497931785273,3715
0.5_friedman_mse_0.4_quantile_6_4_250,1.7257586320241292,0.07071820706309692,0.0017417271931966145,0.00015561025401407066,0.5,friedman_mse,0.4,quantile,6,4,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 4, 'n_estimators': 250}",-3.205164967869065,0.7083012280710109,-4.812904299693136,-2.436589346497063,2.3186143828126977,3716
0.5_friedman_mse_0.30000000000000004_quantile_8_11_250,2.153225819269816,0.04746782345273525,0.0021039644877115884,0.0002857422107997136,0.5,friedman_mse,0.30000000000000004,quantile,8,11,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 11, 'n_estimators': 250}",-3.016672931621967,0.8510882863030758,-5.144592364822102,-2.436725670046998,2.4818408137543706,3717
0.5_friedman_mse_0.30000000000000004_quantile_9_16_500,4.38153870900472,0.0713611200103862,0.0030716260274251304,0.00031540542323715094,0.5,friedman_mse,0.30000000000000004,quantile,9,16,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 16, 'n_estimators': 500}",-0.7949084721326922,0.7775711264950854,-7.294716161811873,-2.4373511691498266,3.4941540727315026,3718
0.5_friedman_mse_0.1_quantile_7_9_250,2.0151350498199463,0.020736146003784456,0.0018413066864013672,0.00015382747508236257,0.5,friedman_mse,0.1,quantile,7,9,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 9, 'n_estimators': 250}",-2.178957872006902,0.8520483248018829,-5.985279692698744,-2.4373964133012542,2.797303042151437,3719
0.5_friedman_mse_0.1_quantile_3_2_250,0.9185068607330322,0.01233152908014552,0.0014580090840657551,5.927961526398438e-05,0.5,friedman_mse,0.1,quantile,3,2,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 250}",-4.694701924314309,0.8567357849130968,-3.4762773060665424,-2.4380811484892515,2.3822963160312636,3720
0.5_friedman_mse_0.35000000000000003_quantile_8_8_500,4.410286585489909,0.1046275842655059,0.0030457178751627603,0.00024958939669761745,0.5,friedman_mse,0.35000000000000003,quantile,8,8,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 8, 'n_estimators': 500}",-1.510839236167938,0.8247747048582889,-6.633516210489463,-2.439860247266371,3.1148928150405077,3721
0.5_friedman_mse_0.4_quantile_9_18_500,4.225195328394572,0.025840902003363878,0.003004868825276693,3.22381731292159e-05,0.5,friedman_mse,0.4,quantile,9,18,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 18, 'n_estimators': 500}",-3.5324965539390973,0.7821282818921824,-4.571022307713529,-2.4404635265868144,2.317823319175434,3722
0.5_friedman_mse_0.45_quantile_3_20_250,0.8472490310668945,0.007255597844917659,0.0013776620229085286,3.175495216260006e-05,0.5,friedman_mse,0.45,quantile,3,20,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 20, 'n_estimators': 250}",-4.094281361941973,0.8742200465519998,-4.1013678677152035,-2.440476394368392,2.3438461164261266,3723
0.5_friedman_mse_0.35000000000000003_quantile_8_15_500,4.015824317932129,0.06674585266053752,0.002772649129231771,3.0091367511480026e-05,0.5,friedman_mse,0.35000000000000003,quantile,8,15,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 15, 'n_estimators': 500}",-1.3048606969895027,0.808165037729029,-6.826352314614856,-2.4410159912917764,3.2186540085764923,3724
0.5_friedman_mse_0.35000000000000003_quantile_8_16_100,0.7882814407348633,0.028980321935939093,0.0011878013610839844,8.94577094302809e-05,0.5,friedman_mse,0.35000000000000003,quantile,8,16,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 16, 'n_estimators': 100}",-2.0463187312783573,0.7037232652149977,-5.988149196451439,-2.4435815541715997,2.746349404044362,3725
0.5_friedman_mse_0.35000000000000003_quantile_5_19_500,2.57279372215271,0.057733301129654566,0.002312342325846354,9.945557671174204e-05,0.5,friedman_mse,0.35000000000000003,quantile,5,19,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 5, 'min_samples_split': 19, 'n_estimators': 500}",-3.226437782484699,0.7100389343312115,-4.815649049686662,-2.4440159659467167,2.3227060150358856,3726
0.5_friedman_mse_0.15000000000000002_quantile_7_7_250,2.0065290133158364,0.03776676576760199,0.0017612775166829426,4.166864424441899e-05,0.5,friedman_mse,0.15000000000000002,quantile,7,7,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 7, 'n_estimators': 250}",-2.9257424088680395,0.7511935617634731,-5.159153334555819,-2.4445673938867953,2.436759754946368,3727
0.5_friedman_mse_0.1_quantile_9_3_500,5.6620082060496015,0.09009657483157762,0.0030717055002848306,0.0004308151962164863,0.5,friedman_mse,0.1,quantile,9,3,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 3, 'n_estimators': 500}",-2.0763931313012707,0.8080736861397549,-6.068270297971686,-2.4455299143777336,2.8193643634007803,3728
0.5_friedman_mse_0.4_quantile_10_2_500,5.815025011698405,0.14070847014095345,0.0034116903940836587,0.00010978329176371824,0.5,friedman_mse,0.4,quantile,10,2,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 500}",-3.5180344324339874,0.8084067775943139,-4.628219644874625,-2.4459490999047664,2.345385815388742,3729
0.5_friedman_mse_0.5_quantile_6_5_500,3.494171063105265,0.11607020838262329,0.0026302337646484375,0.00020738890044863073,0.5,friedman_mse,0.5,quantile,6,5,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 5, 'n_estimators': 500}",-5.2219613909924085,0.7991464114744872,-2.9159743097826922,-2.446263096433538,2.480444350002822,3730
0.5_friedman_mse_0.5_quantile_7_7_100,0.7824366887410482,0.011456399039010148,0.0012026627858479817,5.897261049843597e-05,0.5,friedman_mse,0.5,quantile,7,7,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 7, 'n_estimators': 100}",-4.048977675451303,0.7886338663259624,-4.079827381810647,-2.4467237303119957,2.2877779626656407,3731
0.5_friedman_mse_0.35000000000000003_quantile_8_17_250,1.9609397252400715,0.02012187243071945,0.0017760594685872395,6.884652692881808e-05,0.5,friedman_mse,0.35000000000000003,quantile,8,17,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 17, 'n_estimators': 250}",-2.2220626727692308,0.7472701738850216,-5.865862295616718,-2.446884931500309,2.704476418928471,3732
0.5_friedman_mse_0.45_quantile_7_13_250,1.861906369527181,0.04062884428434726,0.0017669995625813801,0.00014999545932120302,0.5,friedman_mse,0.45,quantile,7,13,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 13, 'n_estimators': 250}",-3.4179017148572237,0.7340126150486491,-4.662329808545366,-2.4487396361179803,2.307174930417394,3733
0.5_friedman_mse_0.30000000000000004_quantile_4_10_500,2.34242836634318,0.06725540894983459,0.002100706100463867,0.00011674738913593365,0.5,friedman_mse,0.30000000000000004,quantile,4,10,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 500}",-2.7333403169060455,0.8301095170390207,-5.445540870358649,-2.4495905567418914,2.569868011008353,3734
0.5_friedman_mse_0.35000000000000003_quantile_5_2_250,1.4547569751739502,0.03329720473120812,0.001613934834798177,9.069402915010488e-05,0.5,friedman_mse,0.35000000000000003,quantile,5,2,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 250}",-1.1555840278734641,0.7425675552701949,-6.936111103384903,-2.449709191996057,3.265638930952901,3735
0.5_friedman_mse_0.35000000000000003_quantile_7_11_250,1.8897217114766438,0.039423470635114574,0.0017870267232259114,0.0001089845607455458,0.5,friedman_mse,0.35000000000000003,quantile,7,11,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 11, 'n_estimators': 250}",-3.9176174713318686,0.8308445993478139,-4.262961598491173,-2.449911490158409,2.3241250727481626,3736
0.5_friedman_mse_0.25_quantile_6_4_500,3.516298770904541,0.06486945362493268,0.0025550524393717446,0.00013637102745386612,0.5,friedman_mse,0.25,quantile,6,4,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 4, 'n_estimators': 500}",-3.5777624683060614,0.8173153724883874,-4.5901806100707,-2.4502092352961244,2.3471664364081692,3737
0.5_friedman_mse_0.1_quantile_6_12_250,1.6573209762573242,0.018295440720707774,0.0016390482584635417,5.458148329564919e-05,0.5,friedman_mse,0.1,quantile,6,12,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 12, 'n_estimators': 250}",-3.8625342226186374,0.8366348088483999,-4.329594235532539,-2.451831216434259,2.3331013499195343,3738
0.5_friedman_mse_0.2_quantile_10_4_500,5.819642623265584,0.1389899115110402,0.0035162766774495444,0.00039859371733143377,0.5,friedman_mse,0.2,quantile,10,4,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 4, 'n_estimators': 500}",-1.697572189130978,0.8448775892454138,-6.503085700011484,-2.4519267666323494,3.0468485627518715,3739
0.5_friedman_mse_0.2_quantile_6_8_250,1.6943707466125488,0.03602010608046171,0.0016888777414957683,0.0001049795265457346,0.5,friedman_mse,0.2,quantile,6,8,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 8, 'n_estimators': 250}",-2.9468367016680355,0.78799633878324,-5.198624526550198,-2.452488296478331,2.468898891624445,3740
0.5_friedman_mse_0.30000000000000004_quantile_8_16_250,1.9648803075154622,0.030686244183070845,0.0018076101938883464,4.236089798940581e-05,0.5,friedman_mse,0.30000000000000004,quantile,8,16,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 16, 'n_estimators': 250}",-3.996917373175104,0.7735889923645933,-4.134137506807352,-2.4524886292059542,2.2818691105564057,3741
0.5_friedman_mse_0.4_quantile_5_8_250,1.4145949681599934,0.039268200565807015,0.0016707579294840496,9.022714449129438e-05,0.5,friedman_mse,0.4,quantile,5,8,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 5, 'min_samples_split': 8, 'n_estimators': 250}",-3.903871835166603,0.7236730270268834,-4.179226014917912,-2.453141607685877,2.2491581237684626,3742
0.5_friedman_mse_0.35000000000000003_quantile_6_2_500,3.518385966618856,0.07836287220499388,0.002732435862223307,0.00017036730970010328,0.5,friedman_mse,0.35000000000000003,quantile,6,2,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 2, 'n_estimators': 500}",-1.5768024302547108,0.8100913697402259,-6.593868335394331,-2.4535264653029385,3.0855727295525415,3743
0.5_friedman_mse_0.4_quantile_6_2_500,3.566915194193522,0.1296103605891457,0.0026667912801106772,0.00016184534219520214,0.5,friedman_mse,0.4,quantile,6,2,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 2, 'n_estimators': 500}",-3.3390266193749136,0.7449814410786337,-4.7691241649389475,-2.4543897810784094,2.3364184714118967,3744
0.5_friedman_mse_0.30000000000000004_quantile_8_14_250,2.022733449935913,0.0583721062620599,0.0017503897349039714,4.8570467424346845e-05,0.5,friedman_mse,0.30000000000000004,quantile,8,14,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 14, 'n_estimators': 250}",-3.4245651310801524,0.8326721465227148,-4.772339390462527,-2.454744125006655,2.388786745093343,3745
0.5_friedman_mse_0.4_quantile_3_14_250,0.8668713569641113,0.010713523767326512,0.0013883908589680989,6.56104172108917e-05,0.5,friedman_mse,0.4,quantile,3,14,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 14, 'n_estimators': 250}",-4.4215147624499425,0.8780855050875376,-3.8209587948002293,-2.4547960173875447,2.369422053259935,3746
0.5_friedman_mse_0.35000000000000003_quantile_9_4_100,1.0317716598510742,0.03309960890856564,0.0012828509012858074,3.387520739745037e-05,0.5,friedman_mse,0.35000000000000003,quantile,9,4,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 4, 'n_estimators': 100}",-2.1027472802316596,0.7091214555324554,-5.971611712265286,-2.4550791789881634,2.738753030120245,3747
0.5_friedman_mse_0.45_quantile_3_9_500,1.8551410833994548,0.030236242989284384,0.0019276142120361328,5.1809112463155824e-05,0.5,friedman_mse,0.45,quantile,3,9,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 9, 'n_estimators': 500}",-0.9172565340833669,0.8610993432252909,-7.309195975260074,-2.4551177220393834,3.508294378838249,3748
0.5_friedman_mse_0.25_quantile_2_7_250,0.6432993412017822,0.010728490158085822,0.0012486775716145833,4.861141167606424e-05,0.5,friedman_mse,0.25,quantile,2,7,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 2, 'min_samples_split': 7, 'n_estimators': 250}",-2.92496819939987,0.8668238288661131,-5.315698297037872,-2.4579475558572095,2.545515818119428,3749
0.5_friedman_mse_0.30000000000000004_quantile_6_14_500,3.160431146621704,0.06953612715089603,0.002355178197224935,7.611102122796165e-05,0.5,friedman_mse,0.30000000000000004,quantile,6,14,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 14, 'n_estimators': 500}",-2.643834652328581,0.825635223142337,-5.555757890468199,-2.4579857732181476,2.608505238894355,3750
0.5_friedman_mse_0.35000000000000003_quantile_7_9_100,0.7749027411142985,0.02331280269813317,0.0012189547220865886,4.25305303428833e-05,0.5,friedman_mse,0.35000000000000003,quantile,7,9,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 9, 'n_estimators': 100}",-1.9573617930369145,0.7243472840559169,-6.142619550901536,-2.458544686627511,2.8257384400922265,3751
0.5_friedman_mse_0.4_quantile_8_3_100,0.9367949962615967,0.02090381299149028,0.0012039343516031902,3.0510333645102114e-05,0.5,friedman_mse,0.4,quantile,8,3,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 100}",-4.969930364038116,0.7533035063142303,-3.160627750879967,-2.4590848695346175,2.3885802330340957,3752
0.5_friedman_mse_0.35000000000000003_quantile_10_11_100,0.9971232414245605,0.01568385370576443,0.0012052853902180989,0.00012925268097586896,0.5,friedman_mse,0.35000000000000003,quantile,10,11,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 11, 'n_estimators': 100}",-2.7827807408440233,0.8008770245683418,-5.395562459992554,-2.459155392089412,2.5400151700628,3753
0.5_friedman_mse_0.15000000000000002_quantile_6_3_100,0.6959099769592285,0.02371963294987532,0.0011363824208577473,8.294690149928908e-05,0.5,friedman_mse,0.15000000000000002,quantile,6,3,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 100}",-3.3789526338322524,0.8181925641727232,-4.819101230039576,-2.459953766566368,2.391399801942105,3754
0.5_friedman_mse_0.35000000000000003_quantile_10_2_500,5.929920673370361,0.12433959789938412,0.0033054351806640625,0.0003158491613787846,0.5,friedman_mse,0.35000000000000003,quantile,10,2,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 500}",-1.5880578574348343,0.7952802525853366,-6.589694342425701,-2.460823982425066,3.077418070822515,3755
0.5_friedman_mse_0.4_quantile_3_9_250,0.8951400915781657,0.014109828906815856,0.0012830098470052083,6.778061250120924e-06,0.5,friedman_mse,0.4,quantile,3,9,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 9, 'n_estimators': 250}",-3.2801783035343313,0.8361796717555112,-4.9391008990115095,-2.4610331769301097,2.4278543986545467,3756
0.5_friedman_mse_0.35000000000000003_quantile_9_16_250,2.158511241277059,0.05028946106505052,0.0019553502400716147,6.25051894308526e-05,0.5,friedman_mse,0.35000000000000003,quantile,9,16,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 16, 'n_estimators': 250}",-2.6564808677799405,0.7760340334890217,-5.505617306599964,-2.462021380296961,2.5681571549543127,3757
0.5_friedman_mse_0.25_quantile_10_8_250,2.755704641342163,0.037928994223750484,0.0021250247955322266,0.00011870962967913668,0.5,friedman_mse,0.25,quantile,10,8,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 8, 'n_estimators': 250}",-2.5319240781563193,0.8062458458511284,-5.660964313705742,-2.462214182003644,2.640687589017314,3758
0.5_friedman_mse_0.30000000000000004_quantile_4_2_500,2.4215113321940103,0.07492617301188835,0.0021762847900390625,0.00011509585396794585,0.5,friedman_mse,0.30000000000000004,quantile,4,2,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 500}",-2.588771496431611,0.8262767965076152,-5.626638749265515,-2.4630444830631704,2.6358914016119916,3759
0.5_friedman_mse_0.4_quantile_3_13_100,0.3572349548339844,0.005625829312667993,0.0009734630584716797,3.8057958539390444e-05,0.5,friedman_mse,0.4,quantile,3,13,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 13, 'n_estimators': 100}",-4.725938978222286,0.8310192591130177,-3.49462630221276,-2.4631820071073425,2.3829749212977887,3760
0.5_friedman_mse_0.35000000000000003_quantile_8_15_250,2.0039807160695395,0.040296239573636386,0.0018216768900553386,5.57628839462895e-05,0.5,friedman_mse,0.35000000000000003,quantile,8,15,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 15, 'n_estimators': 250}",-3.3586453337173703,0.8082282904867084,-4.839498883913892,-2.463305309048185,2.3910152486543885,3761
0.5_friedman_mse_0.15000000000000002_quantile_6_3_500,3.607856035232544,0.13858089529013629,0.002522071202596029,4.188498681348353e-05,0.5,friedman_mse,0.15000000000000002,quantile,6,3,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.15000000000000002, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 500}",-3.6476017171163813,0.7872165179233989,-4.529903089416986,-2.463429429536656,2.3266052859183404,3762
0.5_friedman_mse_0.35000000000000003_quantile_10_13_250,2.4888699849446616,0.03410513223382174,0.0019773642222086587,8.66459026087249e-05,0.5,friedman_mse,0.35000000000000003,quantile,10,13,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 13, 'n_estimators': 250}",-1.1542350754489905,0.7788106723215128,-7.015560530958041,-2.463661644695173,3.314011071075277,3763
0.5_friedman_mse_0.45_quantile_9_17_100,0.8447893460591634,0.008795364641873898,0.0017133553822835286,0.0006936680652669745,0.5,friedman_mse,0.45,quantile,9,17,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.45, 'loss': 'quantile', 'max_depth': 9, 'min_samples_split': 17, 'n_estimators': 100}",-5.448463236949767,0.586531767448466,-2.5295575307414397,-2.46382966674758,2.464214721414891,3764
0.5_friedman_mse_0.4_quantile_3_12_500,1.781422217686971,0.022432950712891597,0.0019424756368001301,6.39700739069483e-05,0.5,friedman_mse,0.4,quantile,3,12,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 3, 'min_samples_split': 12, 'n_estimators': 500}",-3.9773316212503467,0.853953296864749,-4.272697448748173,-2.46535859104459,2.3502033670763565,3765
0.5_friedman_mse_0.30000000000000004_quantile_4_13_100,0.4590536753336589,0.0009866269418974997,0.0010759035746256511,4.131656321469026e-05,0.5,friedman_mse,0.30000000000000004,quantile,4,13,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.30000000000000004, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 13, 'n_estimators': 100}",-2.685402208676084,0.783765312009005,-5.497636383492535,-2.4664244267198714,2.5690420091031663,3766
0.5_friedman_mse_0.4_quantile_10_6_100,1.0814666748046875,0.04356674510849347,0.0013337135314941406,0.0001785877704871877,0.5,friedman_mse,0.4,quantile,10,6,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.4, 'loss': 'quantile', 'max_depth': 10, 'min_samples_split': 6, 'n_estimators': 100}",-3.2870491207110444,0.7275954865449876,-4.840100721951962,-2.466518118706006,2.3458848524549496,3767
0.5_friedman_mse_0.2_quantile_5_15_250,1.3329987525939941,0.024810477459212558,0.0014682610829671223,8.174578503321839e-05,0.5,friedman_mse,0.2,quantile,5,15,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'quantile', 'max_depth': 5, 'min_samples_split': 15, 'n_estimators': 250}",-2.1829541608239786,0.787438756860867,-6.00420164107554,-2.4665723483462174,2.7799189773493396,3768
0.5_friedman_mse_0.5_quantile_4_2_100,0.4760138988494873,0.017465774846716884,0.0009617010752360026,3.684439259225345e-05,0.5,friedman_mse,0.5,quantile,4,2,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 100}",-3.428994377840784,0.8107942203241587,-4.785401451057048,-2.467867202857891,2.3835793229181457,3769
0.5_friedman_mse_0.5_quantile_8_18_500,3.839208443959554,0.05201095266742066,0.0028928915659586587,4.256615627764417e-05,0.5,friedman_mse,0.5,quantile,8,18,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 8, 'min_samples_split': 18, 'n_estimators': 500}",-3.997780528798657,0.7882656795860934,-4.194876549170876,-2.468130466127813,2.3040252608101515,3770
0.5_friedman_mse_0.25_quantile_7_4_500,4.067732652028401,0.06301987725475958,0.0028130213419596353,8.407905550775642e-05,0.5,friedman_mse,0.25,quantile,7,4,500,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.25, 'loss': 'quantile', 'max_depth': 7, 'min_samples_split': 4, 'n_estimators': 500}",-2.890196316510186,0.8256638739140797,-5.346056970571933,-2.470196471056013,2.537036913172784,3771
0.5_friedman_mse_0.5_quantile_2_12_100,0.25574572881062824,0.003122089398811461,0.001144727071126302,0.0002273721988279324,0.5,friedman_mse,0.5,quantile,2,12,100,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.5, 'loss': 'quantile', 'max_depth': 2, 'min_samples_split': 12, 'n_estimators': 100}",-6.265888479900132,0.8738795881844478,-2.021720418651869,-2.4712431034558513,2.932078329970636,3772
0.5_friedman_mse_0.35000000000000003_quantile_6_11_250,1.667807658513387,0.06238129949254249,0.0017352898915608723,3.9407801704080533e-05,0.5,friedman_mse,0.35000000000000003,quantile,6,11,250,"{'alpha': 0.5, 'criterion': 'friedman_mse', 'learning_rate': 0.35000000000000003, 'loss': 'quantile', 'max_depth': 6, 'min_samples_split': 11, 'n_estimators': 250}",-2.5453863559296708,0.7933901206804506,-5.663330990194984,-2.4717757418147346,2.6364592123766943,3773
